A ?u vì nhÖ tr? mÖ khìng ?eo dung lÖ l? th?t ??y,1
Con ?i?  na?y. No? n?ng lon l??m  ?É?p cho no? mì?t   trÉ?n chà?t me? no? luìn ?i,1
"Con qu? c†i nÖy ko bi?t m?t c? cïn qu? bi?n, l?m m?m,anh nÖy ?ng x? r?t hay, Koi mÖ ng?a ?",1
C?t c? t?ng ??a ?i anh.,
Bi?t n¢i sao bÉy gi? ?Éy c†i j tha th? ?c thç h?y tha th? cïn ko thç gi?i tho†t cho nhau,
Duc vo cai mo cua n¢ di,1
Anh ch?ng ?£ng ?? ,
Em s? ??p qu†,
S¢ng Gio,
"Sao cì v? nhçn nh? ko c¢ chuy?n j x?y ra z tr?i tui n? b? thi?t luìn ?Ön bÖ th?i 4.0 lÖ z h? tr?i, c?n l?i",
LÖm v? nh? v?y ah kg c?n n¢i b? ?i c¢ c†i t°n ?? r?i kg g?p ng??i nÖy c?ng g?p ng??i kh†c thìi,
Ly di con do luon di a oi,
Ky di con do luon di a oi,
Do vat di la do vat di,
B?t gian ìn hïa. Khìng ??ng cam c?ng kh? dc thç cho next ?i.,
Nh?c cha nh?c m? nh?c ??ng h?,
Con qu? v? c?i cóng c?i kho? l?p cho b?t nh?c k ng? cÖng nh?c,1
Ch?t h? kkkkkk ?Éu c¢ d? mu?n ch?t r?i lìi ngta tó t?i n?a ghà thi?t,1
Con ch¢ c†i,1
?* ngu lam mÖu s?a m?i ?i m†,1
?Ön bÖ thi?u ?Ço ji mÖ ph?i gi?t mÖy cho tanh tay,1
Danh no tran cho chua  ko cho gap conluon,
Th?t n? anh nÖy s? l? qu† hay,
"?†nh ch?t m? n¢ ?i, n¢i lÖm gç cho m?i m?m, con v? ??y c?ng nàn b? luìn ?i, c†i lo?i v? ??y kh†c gç con cave ",1
May ngu nhu bo vo may bi nguoi du  ma noi ko,
,
Ah s?ng ?ung ngh?,
Nguoi nhu zay bo,
Thà? la? qua? li?ch s?? rì?i cho no? ?i luìn v??i th??ng ki?a cho mì?t th??i gian la? no? bo? ngay lÉ?p t??c ma? b,
Anh ch?ng noi chuan luon,
Hay lam a trai. A that binh tinh,
C?c cì h?n.. L?n nhÖ N??c... N¢ mu?n ?Ço lÖ ?Ço... Mu?n banh lÖ banh... Ngh? mÖ ch†n..,1
"DÖi dïng qu†, c?t gÉn lÖ xong mÖ",
li le lam j gap toi tat cho bah cai mo tra treo,
a s? nh? v?y lÖ ?£ng r?i b? m? con ?Ön bÖ h? thu° ?¢ ?i ?m nhçn c†i m?t qu? c†i th?y ghÇt,1
?¢ cïn ai n¢i tÖi x? l?ng nh?ng n?a ?i,
Dam vai phat vo mo no di,
V? nh? v?y cho luìn ?i bu?n lÖm gç...nh? v?y m?i lÖ b?n l?nh ?Ön ìng nhÇ,
T?ng quÖ covit 19 Cho b?n  h?  kkkkkk,
"Xem c? nh°p nÖy nh? c†i c? nh°p hìm tr??c c¢ ìng n?i kia ??m v?  qu†.. 
Ph?i chi ai c?ng can ??m vÖ bçnh t?nh nh? ìng anh ?Éy thç m†u c¢ khi l?i ko ?? nh? :))",
A ck s? l? qu† tuy?t . Cho no ra mçnh ko th? cìi th?n ?¢ c¢ lo cho n¢ khìng,
Ng??i ta rì n?ng cu khìng Ö,1
R?t  t?nh  vÖ  ??p  trai,
"Nghe cÉu con vk b?o gi?t tao ?i mÖ m?c c??i th?t, gi?t b?n tay r?i ph?i tu t?i con c†i ai nuìi, vì nhÖ ngh? mÖ con thanh minh thanh nga k lÖm gç a ch?ng hay h?n canh l£c no l?t ?? mÖ vì thç kh?i noi k lam j",
B? ?i em trai ?i... Con v? nh? v?y luy?n ti?c ?? lÖm gç,
con cho nay no lam nhu vay ma no con lon giong nua cai xa hoi bay gio ko con gi noi nua,
A ch?ng b?t gian v? mçnh mÖ n¢i chuy?n qu† l?ch s? ??????,
,
?? ngu nh? bï ???c voi cïn ?ïi 2 bÖ tr?ng,
N? a l?m . Th?t s? r?t ?au !!! Chia bu?n cóng a !!! ,
Th?i ??i 4.0 ?Ön ìng hay ?Ön bÖ gç c?ng gi?ng nhau.c? ìng ?n ch? bÖ ?n nem thç cïn gç lÖ hp gd n?a.nhçn m?t bÖ vk lÖ mu?n cho ?n t†t r?i,
"""?i ?Ön bÖ l?i lÖ con dao lÖm tim nh? m†u""
 Ch?ng lÖm ngÖy lÖm ?àm lo cho gia ?çnh, ch?m b?m n¢ t?ng t° l£c ?m ?au, mua xe s?m ?? cho n¢ mÖ n¢ b?o ch?ng ko quan tÉm. C?m s?ng ??y ??u ch?ng cïn giÖ m?m.
 ?£ng lÖ ?? g†i ...giÖ m?m, ?? m?t d?y,ko ?†ng lÖm v? lÖm m?.",
Troi ?i phÉn tich lÖm gç cho bay l??n cho roi,
X? h?i gi? th? ,
Con qu? cïn giÖ m?m.g?p tao ?†nh m?y ch?t m? m?y luìn.,1
,
Sau 13?44s 32 c†i r?ng ch?c cïn 2-3 c†i ????,
Coi mÖ t?c mu?n l?n ru?t luìn Ö sao ko t?n cho con ?¢ vÖi c†i,
sao lai tha 2 con cho way anh ck,
A ck r?t ?†ng n? ,
N¢i qu† nhi?u ,
May co?n ???ng noi dc hay ?o?,
Ng??i ?Ön bÖ th? thç nh? b?,
ng??i ?Ön bÖ mÖ c¢ gia ?çnh khìng bi?t gi? Nàn b? ?i lÖ ?£ng r?i ?¢ anh ?i,
NhÖn r?i qu† mÖ,
Gia ch?t me no ?i .c†i lo?i ?Ön bÖ kh?n nan con ng?i ?¢ mÖ c†i lai,1
Gi?i th°ch ph° l?i v?i con v? lo?i nÖy.,
Noi rÉ?t hay,
N? a ck gà. K c?n ?†nh. Ch?i v ?? th?m. Tri?u like cho a ck.,
Khi xem qua mçnh c?ng hi?u cÉu chuy?n .v? nÖy ch?ng ?n ch? .v? ?n nem r?i .b?i v?y ìng ch?ng nÖy k cïn tçnh c?m dÖnh cho v? cho nàn r?t bçnh t?nh th? .cïn bÖ v? thç k tìn tr?ng ch?ng cho nen k s? gç,
Cho ?i kg ?Ço cho l?y gç h?t,
ko bi?t nh?c ma cïn tr? treo,
?ng ch?ng x? l? hay con v? nh? th? thç b? m? ?i cho xong,1
"?i nhÖ tr? n¢i chuy?n thìi, m† m?c c?! ?Ön bÖ ki?u nÖy h?t ??t s?ng gïy",
Hay,
Sau 5 ph£t ch?t con m? mÖy vs tao??????,1
N?  b†c Ck nÖy qu†...,
Con v? cÉm m?m lÖ v?a,1
M? x?u.cïn a a e gi .cho m? làn th?t ?i,1
Dkm nghe mÖ l?n h?t ru?t gan.,1
B? ?i lÖ xong,
"??t  m?  , nhi?u ch?ng  qu†  Cao  th??ng  , n¢i  mÖ  con  ??  n¢  cïn  c?i  , th?  h?i  , c¢  ch?ng  Con  r?i  , ?i  nhÖ  ngh?  v?i  trai  l?  lÖm  gç  , ng?m  c?nh  Ö  , g?p  tao  xem,  khìng  m?t  tay  thç  c?ng  chÉn  , c?  Hai  ??a  ?  ,",1
Th°c anh ch?ng x? l? r?t hay c¢ ? v?n h¢a,
Hay qu†,
Tuy?t l?m anh,
Lo?n h?t r?i,
"Cay ??ng.ch?y xe ki?m ti?n,vk ? nhÖ ngo?i tçnh.",
hi?n lÖnh qu† lÖ d? r?i ????,
Ch?a ??p cho m?t tr?n lÖ may r?i cïn ? ?¢ làn gi?ng,
Con di cho chong may con hien gap phai tao thi may chet me may roi o do ma ly luan do dan ba thui dung ra may phai thuong chong may chu sao lam chuyen toi nai bay von cho,
,
Dkm con phï nÖy ?£ng lÖ g†i ?? giÖ m?m lÖ c¢ th?t,1
A dug la nguoi co hoc su li hay that,
Troi ong chong tot bung wa cho no di em dep,
tr†i ?i sÉu k .... bi?t bt gç trong ?¢ sam!!!! ng? cho kh?e....,
Ng?c Huy?n ,
?ng ck tuy?t v?i c?a n?m ,
S th??i buì?i bÉy h toa?n la? phu? n?? ntn hok z tr??i ma? ?a?n ìng hok cho  phe?p thi? la?m j co? loa?i phu? n?? dÉm ?a?ng toa?n dÉ?n ck ho??c vk ta ik nha? nghi? a?k,
Con vo dam vay bo me no di co mang ve no cung di nua a  em oi loai dan ba nay qua mat net,
Muon nha nghi ma cj2 nguoi zay vo do lam gi troi   ba do tuong ck la nich 3t nen noi cau do ra,
Th?ng nÖy mÖ c¢ ngu c?ng ?? ng ta ngu v?i.,
Nhin cai ban mat chang ra gi .ma con len tieng nua vay ma k biet nhuc,
Tuyet qua a oi.nhu vay di minh ve lo cho con minh.do thi ve kieu xe tro qua nha no luon...??????,
loai ?an ba ?o bo ?i cho nhanh anh.,
bo con nÖy ?i anh ?i.loai nÖy h?t ?†t r?i,
Chuyen vui j dan len,
Con n?y b? ch?ng con theo trai m?t ngÖy trai b? kg cïn ???ng v? ?n ? kg r?i ?i ngo?i tçnh cho n¢ ?i v? n?i s?n xu?t,
B†c kçm ch? r?i ph?i em thç 2 ??a ? ra ng? v?i r? r?i,
Gh?p tao ?Ém ch?t m? hai ??a r?i ch? ??ng ?¢ n¢i chuy?n kh†c j c?p s£c v?t,1
Doi..... ai biek truoc,
G?i li?p qua cho dïng h? nhÖ em xem cho n? m?t v?i x¢m lÖng,
Nìbita Nguy?n,
N¢i chi cho n¢ ?i luìn lÖ v?a ?Ön bÖ nh? th? lÖ ko nàn gi? l?i lÖm gç,
Ba vo nay cung hong roi ma con co chong tre cho do que !,
?t ??t,
th? a ko sÖi ko ai sÖi ???c lÉu ?Éu a,
A trai s?ng hay qu†. Th? nh? v?y thç cïn gç n?a dau mÖ l?u luy?n n?a. ?†nh ??p lÖm gç cho d? tay.,
Giai thich lm gi.cho ph†t xuong luon.mat day,
T?t h?n lÖ ch¢ mÖ c?m ch? thç cho ?i luìn khìng bao d? ti?c,
??y nhÇ c†c e g†i ch? g†i ??g c¢ lÖ ?Ön og t?t ch?t h?t r nhÇ c?g nh? ch? e g†i nàn ?Ön ong m?i h? † ??,
Em co?  y? ?i?nh  lÉ?y  v??   ?o?  la?  th??i gian  tr???c  nh?ng  h em k bià?t  lÉ?y  v??  ?à?  lm  gi?,
Trçnh bÖy nh qu† b? luìn lÖ xong lo?i nh? v?y K c?n thi?t,
th? do t†n m?y c†i chu ? do cho tr? l?i son son,
Lo?i m? ?¢ khìng mÖ ?ïi nuìi con lÖm nh? th? t?i cho con sau nÖy l?n làn khìng d†m t? hÖo v? m? mçnh,1
Di bo bich ma con lam loan ma .duoi me ra khoi nha la dug roi .con do vua ma dem tra cho ba me no .cai thu do cho vo nha lam ban nha them .giet may cho no o tu ah .de no di rog tim con khac ko suog ah .thag chog su ly ok,1
t†ng ch?t m? n¢ ?i.a ko c?n n¢i v?i lo?i nÖu,1
N? anh ck ... Th?t ... C¢ b?ng  ch?ng r? rÖng khi ly hìn ra ?i bÖ ?¢ ?Ço c¢ dc cc j ?Éu k? c? quy?n nui con,
A dap chät me no di roi a bo,1
Em trai ?i lo?i ?Ön bÖ nÖy ?u?i khìng th??ng ti?c ? v?i ch?ng s??ng qu† ho† r? ¢c n? c¢,1
?ng ck ok.nh?ng tìi tin la sau khi noi chuy?n l?ch s?.k quay video n?a thç m?i x£c hai ng??i ?¢ b?m d?p.Da c†t l??ng lÖ v?y,
?? l?ng loÖn,1
???ng  là  nguyàn  vu?  ?a?  no?i  la?  anh em ???ng  làn  lÉ?y  v??   ho??c  la?  pha?i  cho?n  cho thÉ?t  ky?,
"Nà anh thiet,mau ghen n¢i len ma van con binh tinh,bo di anh",
LÖm ng??i ??ng lÖm phi?n ch?ng mçnh ,
Ch†u lÖ m?t ng??i ch?ng th?t tuy?t c†ch c? s? c?a ch†u ?£ng lÖ c¢ ch° th?c m?t ng??i v? nh? v?y khìng ?†ng ???c chÉn tr?ng c?ng khìng ?†ng lm m? h?y cho cì ta bi?n kh?i cu?c ??i ch†u ?i vÖ ??ng c¢ ?†nh ??p laoij lÖy lÖm ji ch? thàm b?n tay ch†u Ö,
Em bi?t tuy h?i bu?n nh?ng mÖ cïn thi?u gç ng??i d? th??ng h?n ng??i nh? v?y,
th? dan bÖ do b? ?i,
ChÇm ch?t m? n¢ n¢i ?eo gi,1
Thu da ba lang loang danh cho no mot tran cho chet me no di chu noi vong la gi cho met nhin thay ma nong mau qua a,1
Hai qu† anh ?i,
Ga?i ?i? co?n ga? mo?n,
A s? l? r?t lÖ phe lay trià?u  lai cho a. Lo?i na?y b? ?i a.,
Sao k quay m?t a ck làn coi,
Tr?i ??t oi a ck nÖy sao mÖ ngu?i day a,
Nhçn c†i m?t c?a cì con d? th?y ghÇt d? s?. M?t gç ko c¢ h?u m?t ch£t nÖo c?...,
?? th?n kinh,
Tri?u like cho anh ch?ng,
ìng ?¢ lÖm youtup mÖ huy   hoÖng ph?i k m?i ng,
Tu Nguyen ,
Con cave c?n b?,1
K°nh n? ìng ch?ng cu x? qu† tuyet voi,
SÉy n?ng lam chi cho tan nat 1 g?,
Theo  trai mÖ  cïn  l?u th?  dan  bÖ  Di  cho r?i,
danh chet me no di,1
N¢i nhi?u qu† (?i mua s£ng b?n h?t t?i n¢ ?i),1
"S? sinh, tr? em, v? thÖnh niàn thÖnh ph? n? ?Ön bÖ ?†ng ghà thi?t l£c x l? c¢ cïn dc dang h†ng z k ha lÖ tai ti?ng m?i ?? ??i",
C?ng lÖ ph? n?...nh?ng r?t ti?c khìng th? bành v?c nh?ng sai l?m c?a ch? ...ch? ?i xa qu†!ch? ?i xa anh qu† !,
C¢ c?n ???c l?n n¢ ?Éu mÖ cïn quay làn,1
,
g?p em thç v? m?m h?t n¢i,
G?p tao ?Ço n¢i nhçu b£i l?m 1 ph†t ?n ngay n¢i lÖm ch¢ gç d? h?i v?i c†i l? ch¢ nÖy cho m?t,1
"Thu ko dang hoang cho di luon ,loai dang ba nhu vay cung con biet nghi toi con ha con no birt no coi m ra gi ma doi ve nhin con luc an nam voi trai co nghi toi con ko do tam than",
B?n l?nh th?t... B†i ph?c b†i ph?c vÖ b†i ph?c,
Cho n¢ ?i cho r?i,
"x? l? nh? v?y lÖ tuy?t v?i, ch? c¢ l?i n¢i cïn h?n li?u thu?c ??c",
N¢i ?£ng qu† anh ?i,
N? pha s? l? c?a anh ck ... Ko bi?t c¢ part 2 nh? v? e tàn th?t lÖ thiàn l? ko ta??,
?ó m† nhÖ th?ng nay cïn kçm dk ch? g?p th?ng kha?c khÇo no xe xa?c da luìn,
A la nguoi tot,
??i lÖ b? kh?,
"N?u th??ng m? cha ,dïng h? thç ??ng lÖm pn h? h?ng.ko l?y trai thç ck sao ch?i ???c",
Het noi.,
Cho n¢  theo th?ng  ?¢  ?i cho n¢  bi?t c?nh  kh?,
Hay wa a ?i dung lÖ ng??i ?Ön ìng hi?u bi?t ??,
G†i ?? ??c cïn gia m?m trÇt luìn di,1
C†ch s? l? ?†ng ph?i h?c h?i b?n ?i,
lÖm ?i giÖ m?m g?p th?ng kh†c mÖy Tan m?t r?i ?¢ Nha Con ?i,1
"T?i l?i, t?i l?i.",
,
mÖy nghu ch? m? mÖy ?i ?? ?iàn,1
Th†i ?? c?a n¢ v?y n¢ bi?t sai m?i l? ?¢,
"N¢i nhi?u qu†, giao cho n¢ luìn ???c r?i.",
? ??p m?t ch?a tr?i.x? h?i bÉy gi? th?t ?†ng s?.,
Bo di ban oi.loai cho co dung nuoi nua.no phan chu.ban la nguoi tot.,
Ch?t l?ch tay ph?i chÉn tr†i n¢i nhi?u g° l?n vÖo ... läm bäm ,1
Tat cho n¢ m?y c†i vÖo m?t,
Con v? c?ng ba c?a x? h?i nàn b? n¢ ?i a ?i,1
R?t hay..r?t tçnh c?m..nhe mÖ th?m..trieu like cho ng??i ck nÖy,
Cu?c ??i nÖy th?t lÖ...!,
"L?y ck tÖi x? c¢ nhi?u vk
Ai ng? con vk ?i v?i nhi?u th?ng ??????",
Ch£ lÖ m?t nguïi ?an ìng qu† chuÉn,
K kÇo qu?n xu?ng nàn hk lÖm kh¢ dc n¢ r,
,
Hay lam do a j oj,
"anh lam vay la dung. hop thi toi voi nhau ko hop chia tay
 chic anh vui nha",
Th? Lo?i ?Ön bÖ nh? th? nÖy thç ko nàn ti?c,
Nh? ? a ch?ng t?nh nh?t n?m,
"Cai thang chong nhu nh???c NÇn con vo no moi vay , b??t ????c tai tran ma no con ly su ,ch??c o nha no an hià?p chong du lam day ",1
,
?Ép cho no mìt trÉn.cho no biàn liàn.,
A oi b? con nÖy ?i nhçn m?t n¢ lÖ bi?t dÉm t?c r?i,1
V?c vÖo xot r†t lÖ v?a,
Suong q thanh te biet bao nhieu phu nu mong co mot nguoi chong yeu thuong lo lam an lo cho gd thi ba ne lai ng???c lai co roi sau ne ba ne xe kho lam day,
"Haha th?t hay. MÖy v? mua SH cho n¢ ch?y, mua Ip 11 cho n¢ xÖi, r?i mÖy ?i v†c c†m, r?i n¢ ? nhÖ ?i ng? v?i th?ng kh†c y nh? h?i n¢ s?ng v?i tao",
Nh?c ,1
?? sai cïn giÖ m?m. Lo?i ?Ön bÖ nÖy nàn v?t ?i.,1
??p v? m?t con ?? giÖ m?m ?i ah ?i lo?i v? nh? v?y kh?c làn v?t s?o ? m?t th?t to vÖo,1
Gi?i th°ch chi n?a.??p ói,
N¢i hay l?m a ?i,
X? l? ?†ng n?.ch? m?y ai bçnh t?nh nh? a.chu?n.kk,
Chu lÖm ki?u gç n?a em yàu kkk,
,
Hay lam a,
Chuan anh a,
Hay ?uì?i ?i ln ?ug uj,
B?t ghen qu† ??nh nä ?m Thanh Minh Tu?n,
Lo?i ?Ön bÖ tr? tr?n hän h? s? khìng c¢ k?t c?c t?t. T?i nghi?p ng??i ch?ng qu† t?t.,
Do thu dan ba Dam loan bo no duoc roi,1
nhçn m?y ??a ?†nh ??m mÖ th?y ghÇt c? n¢i th? ph?i hay h?n ko v?n minh d?,1
Phi Ngì,
?Ön bÖ c¢ t†nh l?ng loÖng  qu† ?Ön ìng h? s? c¢ l?y ch?ng n?a c?ng kg c¢ h?nh ph£c ?Éu th?ng nÖy r?i n¢ c?ng b? n?a thìi,1
"Sao v?y tr?i 
S??ng qu† hoa ?ien
Ck tuy?t v?i",
,
Lo?i ?Ön bÖ nÖy b? ?i lÖ ?£ng,
Anh nÖy th?t s? r?t lÖ thìng minh. Ch? ??n gi?n v?y lÖ em ra ?i ch? c¢ hai bÖn tay tr?ng. ?¢ m?i ?au,
?†nh r?i b?.. m?t n¢ nghành...,
??i ca n¢i hay qu? ??i ca ?i??,
M† ìng ck b?t ghen hi?n nh?t h? m?t tr?i... G?p tao con ?¢ n†t m?t ïi...,
N¢i nhi?u v?i con ch¢ ?¢ lÖm gç ?em n¢ v? cha m? n¢ r?i ?†nh tr??c m?t luìn cho s??ng tay,
"Con ch¢ c†i ?m n¢,cho th?ng kh†c ?? mÖ cïn vành vành c†i m?t,xem mÖ ng?a tay,c†i m?t ch¢ nÖy mÖ ??p cho m?y b?t tay ch?c ??",1
b? mÖy ?Ço thäm n¢i nhi?u chi cho m?t ph?i tìi tìi phang cho sml,1
Anh na?y la? ng??i co? ho?c s?? ly? qua? tuyà?t  v??i loa?i  na?y khìng cÉ?n ?Éu anh a,
Ph?t luìn n¢i lÖm gç nhi?u,1
A ck th?t lÖ v?n minh ????,
Quoc Qui Le,
Ch?ng t?nh t†o ghà...cïn bÖ v? thç kg c¢ th†i ?? gç g?i lÖ s? c? ...,
"A nÖy b?t ghen d?ng c?m qu† n¢i r?t hay,nh?ng mÖ xem th?y con v? c?i tay ?ìi t?c thi?t",
?? D?ng,
V?y mÖy cïn k? cìng .. g?p thç ? l?i mÖy lÖ th?ng h?t xÖi.. con v? v?y mÖ cïn ti?t gç n?a tr?i ..,
ìng ch?ng nÖy qu† t?t cïn con nÖy g†i ?? giÖ m?m c? b?o vÖo ?Éy ko lÖm gç th?  ko lÖm gç thç vÖo ??y mÖ ?n c?t Ö  ? c†ch t?t nh?t c?a ìng ch?ng lÖ ko n¢i nhi?u mÖ tr? n¢ v? n?i s?n xu?t ,1
Loa?i na?y v??t ngay.,1
A ck qu† lÖ t?t.cïn ch¢ c†i th? ch?u k mu?n khen 1 cÉu,
Thìi cho n¢ thàm m?t ch£t n?a lÖ xong,
A chong bat ghen lich su wa ko co ai ma bang a nay,
Th? ?Ön bÖ ?¢ b? luìn ?i anh ?i,
Là Ng?c,
B?n n¢i ?£ng qu† m?t ng?t ch?t ru?i,
Lo?i v? nÖy b? s?m ?i anh.. ? ngoÖi kia cïn nhi?u ph? n? ?ang ch? anh ??y,
Tren doi nay co nguoi bat gap tai tran ma con giai bay gap tao chet m lien loai dan ba cho nay co biet nghe dau,
Tien Kieu,
Cho no? ?i luìn ?i,
Oanh ?u,
con ?? nÖy th? mÖ cïn giÖ m?m,1
Kim Tuyen,
B? me no ?i n¢i nhieu lam j,1
?ung la ng??i chong tuy?t v?i .,
,
M¢a con nÖy nhçn h?m th?t b? m? n¢ lÖ qu† t?t r?i ??i ca.ch£c ??i ca g?p nhi?u may m?n h?n con phï nÖy,1
"con v? nÖy l†o l?m, g?p tao lÖ cho ?†. L†o qu† r?i...",
Con nÖy nhçn m?t li vÖ hung gi? qu†.bai ph?c c†ch s? cua anh ch?ng,
Ok,
B? ?i a ?i ,
.,
a trai hÖnh s? r?t chu?n luìn .vç lo?i nÖy ko ?†ng ?? ?†nh n?a ch? d? tay thàm,
,
hai con ch¢ nÖy lÖm m?t thanh danh m? t?c vi?t nam. LÖm ì nh?c cho cha m? dïng h? dÉn t?c Vi?t nam thu?n  phong m? t?c... Hai lo?i ng??i nÖy th?t ?†ng kh?nh th??ng... ?Ön bÖ nÖy nàn b? ?i.....,1
X? l° = l?i n¢i zay m?i hay nä.,
?†nh con ?? v? m?t tr?n r?i li d? luìn ?i anh oi,1
A nÖy r?t lÖ hay . v? sau nÖy ko ki?m ???c ìng ch?ng nh? v?y . ch?ng v?y mÖ ko lo . ?? lÖm chuy?n ph?c t?p ngoÖi x? h?i r?i.,
Lo?i da bÖ do bo di,1
De ngu a ch?ng n¢ bìi m?t mäo vÖo lon n¢. Cho n¢ h?t ng?a lÖ xong,1
"Hay qu† a ?i, co Ng ck t?t mÖ k bi?t du, m?t ??ng tçm ",
Cho n¢ ? nhÖ.chi bi?t sao tien ng??i kh†c mang v?.len ko bi?t ?¢ lÖ dong ti?n suong m†u.an ? ko.roi rung m?,
?Öng bÖ l?ng loÖn b? n¢ ?i th?ng n?y cung ko s¢ng b?n ?Éu,1
G†i ?? giÖ m?m lo?i nh? mÖy khìng ?†ng lÖm m? c?a con mÖy b?n s? ?£ng qu† ??ng cho con nÖy v? n?a ko lÖ n¢ s? l?y h?t tÖi s?n c?a b?n ??y ng??i ta n¢i l?y d? v? lÖm v? ch? ko ph?i lÖ l?y v? v? lÖm ??,1
Tra n¢ v? v?i chu c?a em n¢. LoÖi d?m tac.,1
,
A hi?n wa. Con ?Öm bÖ lÖm b?y mÖ cïn c?i l?i,
H? C?m,
Chu?n ?Ön ìng,
Thang nay e ha chau cay xang lan lan nay Dia day,
?? lÖm v?y mÖ cïn c?i anh Ck t†nh ng?i ch? ng??i kh†c ??p cho 1 tr?n r?i ?¢.?Ön bÖ s??ng qu† sanh ra h? h?ng lÖ c¢ th?t ????,
R?t v?n minh,
N¢i nhi?u qu† di,
?Ém ch?t luìn....!,1
Ai ma thuong m dau con quy dug la ngu ai ma thuong ma ch?ng mk dau,
"Xu su qua ?ep,ok tan thanh nhung cau noi co van hoa ok trieu lai a",
??t ??y vÖo:)),1
Hao Nhut,
Qua hay Anh iu oi,
giet may cho ban tay duoi di la duoc roi,1
Zì nhÖ ngh? ?i ?a h?i woai,
?m g?p tao thç no ?ïn,1
Lo?i ?Ön bÖ s??ng khìng bi?t h??ng tao ?Éy M?t thÉn m?t mçnh ?i lÖm h? nuìi con ?Éy tao ch? c?n m?t n?a c?a mÖy thìi mÖ c?ng khìng ???c lo?i nÖy c? cho ra ???ng mÖ t? ki?m s?ng thç m?i bi?t c?c kh? lÖ nh? th? nÖo,
V? nÖy thç b? ?i con ti?c gç n?a anh.cai tinh cua ng??i ta n¢ v?y.anh c¢ r??c n¢ v? ? l?i.roi.no c?ng l?i ?i n?a thìi,
thang nay noi rat hay bat duoc thi fuoi cho ra khoi nha la dung roi,
Con nho nay khung rui ck lo z ma di cap bo.b¢ tay,
Con.Lay.?ì.at.xit.vao.Lìn.cho.chàt.me.Lo.?i,1
Th? ?an ba bo chìng bo con nh? vÉy ?anh vai bac cho no d?a,1
Lay trai ma lm nhu tot dep o do cai tay doi,
???c gi? trong m?i tçnh huì?ng kh¢ kh?n nÖo tìi cu?ng ??u bçnh t?nh x?? ly? nh? a É?y,
Anh nÖy k? ghà c¢ b£ ?Éu mÖ n¢i b£.,1
Ong ck rat n? ph?c,
Ok,
Anh noi hay lam,
M?t lÖ m?t vk of anh. Nh?ng c†i lol lÖ lol c?a x? h?i :3,1
Nhçn th†i ?? b? t??ng ??p m?t l?m hay sao mÖ nc nh? ?£ng r,
Tri?u Giao,
Anh hi?n ?i lÖ hi?n kh£c cu?i ?m n¢ k ?? m?t ph£t ?? tr?i ch?t,1
?? h? th£i lÖm m?t m?c cha m? mçnh mÖ cïn  leo l?o,
?†nh 1 tr?n cho n¢ tan tÖnh ch? c†i th? lo?i ?¢ mÖ n¢i cho ph° calo.?? ngo?i tçnh mÖ cïn c?i nhem nh?m,
Lo?i ?Ön bÖ nÖy l?y kim l?m bao l?m c†i l? l?i cho ht ?i giìng nh? mäo hoang ch¢ d?i ngoÖi ???ng,
Cho con m?t noa nÉu ?i,1
"MÖy mua sh, mÖy mua iphone 11 xong r?i mÖy ?i v†c c†m th?y m? mÖy luìn....c??i ?a",1
?an ba nhu the bo me no ?i noi nhiu lm j.con ?an ong ?ung dai ma r? vao ng ?a co gd .nguy hiem lm,1
?? m?c ??y ??u. Vl vk v?i con,
"Lo?i nÖy ch?i wa ???ng c¢ ng cïn k thäm ch? c?p n¢ thç x?m mu?n c?ng nh? anh ck,ck con n¢ b? ?c c?p b? n¢ b? t?t,100 tr†i ?t sai nhi?n nhÇt vì l? nÖo sÉu nh?t ok th? xong",1
?Ön ba? lÖ nh??ng nià?m ?au,
Con vk khon nan..dap 2dua tran cho nam cho ln r chup hjh lai qay phim lai cho gd ben vk coi cho gd no bt...dap het..,
Th?ng ch?ng nc khoa ch??ng,1
B?n x? l? r?t ?£ng . Ch? ?†nh lÖm gç,
Mai'ss Anh'ss hot nh?t ngÖy nay,
V? C£c,
A na?y s?? s? qua? tuyà?t.con v?? ?a? h? rì?i thç co? lìi và? n¢ cu?ng ?i v??i th??ng kh†c ??????,
Nh?c nh? qu† luìn,
Cho con nho nay  bien di cho roi,
Do.thu.vy.do.xao.a.ko.dap.vo.mat.no.di.noi.nhieu.chi.met.,
Lo?i ?¢ b? lÖ v?a,1
Th?m....,
Th? ?Ön bÖ nh? v?y b? ?i a,1
Danh ch?t loai dan ba v?t xu?ng bi?n dung n¢i nhien mÖ t?n ca lo,1
Wa chung qua luong a trai oi,
thìi ?i mÖy ìng ?i hay ho j ma ph?n vua cho m?t v?y ,
A ch?ng r?t hay,
Ph?c a ck qu† ?i . R?t bçnh t?nh va l?ch s?,
Con dan ba do coi la can ba cua xa hoi danh lam chi cho do tai bo la vua,
Thu do quanh chet me lun jk .. nc dang hoang lm j ... th? ?Ön bÖ n?nq l?n ,1
Trang Nguyen,
Ngoai tinh con noi chuyen kho nghe,
Sung s??ng qu† sanh t?t v?y ?¢.,
Ch?ng m?y lÖm vi?c b†n ch?t b†n s?ng ?? nuìi m?y ?n ngon m?t s??ng lÉy cïn l?y trai khìng bi?t nh?c,
